Year,Type,Country,Activity,Sex,Age,Fatal,Species,Age_missing
2012,Unprovoked,USA,snorkeling,UNKNOWN,24.0,0,unknown,1
2012,Unprovoked,AUSTRALIA,snorkeling,M,26.0,0,tiger,0
2012,Unprovoked,BAHAMAS,Other,M,24.0,0,tiger,1
2012,Provoked,OTHER,fishing,M,24.0,0,blue,0
2012,Unprovoked,AUSTRALIA,surfing,M,44.0,0,great white,0
2012,Unprovoked,SOUTH AFRICA,swimming,M,25.0,1,bull,0
2012,Unprovoked,USA,surfing,M,53.0,0,great white,0
2012,Unprovoked,AUSTRALIA,surfing,M,28.0,0,unknown,0
2012,Unprovoked,AUSTRALIA,spearfishing,M,34.0,0,tiger,0
2011,Unprovoked,USA,unknown,M,24.0,0,unknown,1
2011,Unprovoked,OTHER,surfing,M,23.0,0,unknown,0
2011,Unprovoked,USA,surfing,M,27.0,0,unknown,0
2011,Provoked,USA,Other,M,24.0,0,unknown,1
2011,Watercraft,SOUTH AFRICA,fishing,M,35.0,0,unknown,0
2011,Unprovoked,AUSTRALIA,surfing,M,51.0,0,great white,0
2011,Unprovoked,AUSTRALIA,surfing,M,14.0,0,wobbegong,0
2011,Unprovoked,USA,surfing,F,24.0,0,unknown,1
2011,Unprovoked,AUSTRALIA,surfing,M,63.0,0,unknown,0
2011,Unprovoked,OTHER,surfing,M,18.0,0,unknown,0
2011,Unprovoked,AUSTRALIA,swimming,M,10.0,0,wobbegong,0
2011,Watercraft,USA,Other,M,24.0,0,great white,1
2011,Unprovoked,PAPUA NEW GUINEA,scuba diving,M,24.0,0,unknown,1
2011,Unprovoked,BRAZIL,surfing,M,35.0,0,unknown,0
2011,Unprovoked,REUNION,spearfishing,M,42.0,0,unknown,0
2011,Unprovoked,USA,surfing,M,27.0,0,great white,0
2011,Unprovoked,OTHER,surfing,M,26.0,0,unknown,0
2011,Provoked,SOUTH AFRICA,diving,UNKNOWN,24.0,0,other,1
2011,Unprovoked,AUSTRALIA,diving,M,32.0,1,great white,0
2011,Unprovoked,USA,surfing,M,41.0,0,great white,0
2011,Unprovoked,AUSTRALIA,diving,M,50.0,0,other,0
2011,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2011,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2011,Unprovoked,AUSTRALIA,swimming,M,64.0,1,unknown,0
2011,Watercraft,REUNION,Other,M,51.0,0,unknown,0
2011,Unprovoked,USA,fishing,M,24.0,0,unknown,1
2011,Unprovoked,USA,unknown,M,29.0,0,unknown,0
2011,Provoked,OTHER,fishing,M,48.0,0,unknown,0
2011,Unprovoked,SOUTH AFRICA,swimming,M,43.0,0,great white,0
2011,Unprovoked,USA,spearfishing,M,21.0,0,bull,0
2011,Unprovoked,USA,Other,M,5.0,0,unknown,0
2011,Watercraft,USA,Other,M,24.0,0,unknown,1
2011,Unprovoked,REUNION,body boarding,M,38.0,1,unknown,0
2011,Unprovoked,OTHER,swimming,M,17.0,1,unknown,0
2011,Unprovoked,USA,surfing,M,25.0,0,unknown,0
2011,Unprovoked,USA,surfing,M,37.0,0,unknown,0
2011,Unprovoked,PAPUA NEW GUINEA,surfing,M,30.0,0,tiger,0
2011,Unprovoked,USA,surfing,UNKNOWN,24.0,0,unknown,1
2011,Unprovoked,AUSTRALIA,body boarding,M,21.0,1,great white,0
2011,Unprovoked,USA,surfing,M,19.0,0,spinner,0
2011,Unprovoked,USA,surfing,M,19.0,0,unknown,0
2011,Unprovoked,USA,fishing,F,39.0,0,unknown,0
2011,Unprovoked,OTHER,Other,M,24.0,0,unknown,1
2011,Unprovoked,USA,surfing,M,21.0,0,unknown,0
2011,Unprovoked,USA,unknown,M,10.0,0,unknown,0
2011,Unprovoked,SOUTH AFRICA,surfing,M,49.0,1,great white,0
2011,Unprovoked,OTHER,swimming,M,16.0,0,unknown,0
2011,Unprovoked,USA,wading,F,24.0,0,tiger,1
2011,Unprovoked,OTHER,swimming,M,25.0,0,unknown,0
2011,Unprovoked,OTHER,surfing,M,32.0,0,grey reef,0
2011,Unprovoked,USA,Other,M,27.0,0,unknown,0
2011,Unprovoked,OTHER,swimming,M,30.0,1,bull,0
2011,Unknown,USA,Other,M,7.0,0,unknown,0
2011,Unprovoked,USA,swimming,M,54.0,0,unknown,0
2011,Unprovoked,OTHER,diving,M,36.0,1,unknown,0
2011,Sea disaster,PHILIPPINES,Other,M,43.0,0,unknown,0
2011,Unprovoked,USA,fishing,M,24.0,0,unknown,1
2011,Unprovoked,SOUTH AFRICA,surfing,M,29.0,0,great white,0
2011,Unprovoked,USA,body boarding,F,6.0,0,unknown,0
2011,Watercraft,REUNION,Other,M,24.0,0,unknown,1
2011,Unprovoked,USA,fishing,M,24.0,0,unknown,1
2011,Unprovoked,BAHAMAS,scuba diving,M,54.0,0,unknown,0
2011,Unprovoked,USA,swimming,M,12.0,0,unknown,0
2011,Unprovoked,USA,fishing,M,14.0,0,unknown,0
2011,Unprovoked,REUNION,surfing,M,16.0,0,unknown,0
2011,Unprovoked,OTHER,Other,M,17.0,0,unknown,0
2011,Unprovoked,OTHER,snorkeling,M,28.0,0,unknown,0
2011,Unprovoked,BRAZIL,surfing,M,21.0,0,unknown,0
2011,Unprovoked,SOUTH AFRICA,scuba diving,M,22.0,0,bull,0
2011,Unprovoked,USA,Other,F,10.0,0,bull,0
2011,Unprovoked,USA,surfing,M,24.0,0,great white,1
2011,Unprovoked,USA,Other,M,20.0,0,unknown,0
2011,Unprovoked,OTHER,spearfishing,M,35.0,0,unknown,0
2011,Unprovoked,OTHER,surfing,M,15.0,1,unknown,0
2011,Unprovoked,REUNION,body boarding,M,31.0,1,unknown,0
2011,Watercraft,OTHER,fishing,UNKNOWN,24.0,0,oceanic whitetip,1
2011,Unprovoked,USA,scuba diving,M,28.0,0,blacktip,0
2011,Unprovoked,OTHER,spearfishing,M,24.0,0,unknown,0
2011,Unprovoked,USA,spearfishing,M,28.0,0,unknown,0
2011,Unprovoked,USA,wading,M,19.0,0,unknown,0
2011,Unprovoked,OTHER,snorkeling,F,24.0,0,blacktip reef,1
2011,Unprovoked,USA,Other,F,22.0,0,unknown,0
2011,Unprovoked,SOUTH AFRICA,surfing,M,33.0,0,great white,0
2011,Unprovoked,USA,surfing,F,24.0,0,tiger,1
2011,Unprovoked,USA,Other,F,24.0,0,tiger,1
2011,Unprovoked,SOUTH AFRICA,spearfishing,M,28.0,1,other,0
2011,Unprovoked,USA,surfing,M,86.0,0,unknown,0
2011,Unprovoked,NEW CALEDONIA,Other,M,15.0,1,tiger,0
2011,Unprovoked,USA,surfing,M,37.0,0,unknown,0
2011,Provoked,USA,fishing,M,24.0,0,other,1
2011,Unprovoked,SOUTH AFRICA,spearfishing,M,37.0,0,unknown,0
2011,Unprovoked,USA,spearfishing,M,32.0,0,bull,0
2011,Unprovoked,AUSTRALIA,spearfishing,M,17.0,0,other,0
2011,Unprovoked,USA,surfing,M,49.0,0,unknown,0
2011,Unprovoked,NEW ZEALAND,surfing,M,41.0,0,bronze whaler,0
2011,Unprovoked,OTHER,surfing,M,24.0,0,bull,1
2011,Unprovoked,FIJI,diving,M,27.0,0,unknown,0
2011,Provoked,USA,Other,M,24.0,0,blacktip,1
2011,Unprovoked,MEXICO,swimming,F,24.0,0,bull,1
2011,Unprovoked,AUSTRALIA,surfing,M,48.0,0,bull,0
2011,Unprovoked,MEXICO,swimming,M,46.0,0,unknown,0
2011,Unprovoked,FIJI,fishing,M,30.0,0,unknown,0
2011,Unprovoked,AUSTRALIA,Other,F,24.0,0,unknown,0
2011,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,1
2011,Provoked,AUSTRALIA,fishing,M,36.0,0,bull,0
2011,Unprovoked,NEW CALEDONIA,spearfishing,M,21.0,0,unknown,0
2011,Unprovoked,REUNION,surfing,M,32.0,0,unknown,0
2011,Unprovoked,AUSTRALIA,Other,M,49.0,1,great white,0
2011,Provoked,AUSTRALIA,fishing,M,24.0,0,unknown,1
2011,Unprovoked,AUSTRALIA,snorkeling,M,58.0,0,unknown,0
2011,Provoked,MEXICO,fishing,M,24.0,0,unknown,1
2011,Unprovoked,SOUTH AFRICA,fishing,M,37.0,0,unknown,0
2011,Unprovoked,MEXICO,swimming,F,38.0,0,unknown,0
2011,Provoked,MEXICO,fishing,M,25.0,0,unknown,0
2011,Unprovoked,BAHAMAS,scuba diving,M,55.0,0,caribbean reef,0
2011,Unprovoked,SOUTH AFRICA,surfing,M,16.0,1,unknown,0
2011,Unprovoked,MEXICO,Other,M,37.0,0,unknown,0
2011,Watercraft,AUSTRALIA,fishing,UNKNOWN,24.0,0,great white,1
2010,Unprovoked,USA,body boarding,M,16.0,0,unknown,0
2010,Unprovoked,FIJI,surfing,M,24.0,0,unknown,1
2010,Unprovoked,USA,surfing,M,46.0,0,unknown,0
2010,Unprovoked,EGYPT,snorkeling,F,70.0,1,oceanic whitetip,0
2010,Unprovoked,OTHER,surfing,M,24.0,0,unknown,1
2010,Unprovoked,EGYPT,snorkeling,M,54.0,0,mako,0
2010,Unprovoked,EGYPT,snorkeling,M,46.0,0,mako,0
2010,Unprovoked,EGYPT,snorkeling,F,70.0,0,oceanic whitetip,0
2010,Unprovoked,EGYPT,snorkeling,F,48.0,0,oceanic whitetip,0
2010,Unprovoked,OTHER,fishing,M,47.0,0,unknown,0
2010,Provoked,USA,snorkeling,M,33.0,0,unknown,0
2010,Unprovoked,OTHER,diving,M,21.0,1,unknown,0
2010,Unprovoked,OTHER,surfing,M,24.0,0,unknown,1
2010,Watercraft,AUSTRALIA,fishing,M,24.0,0,great white,1
2010,Unprovoked,AUSTRALIA,snorkeling,F,20.0,0,great white,0
2010,Unprovoked,AUSTRALIA,spearfishing,M,24.0,0,unknown,1
2010,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2010,Provoked,OTHER,fishing,M,24.0,0,unknown,1
2010,Unprovoked,USA,scuba diving,M,30.0,0,other,0
2010,Unprovoked,AUSTRALIA,surfing,M,14.0,0,unknown,0
2010,Unprovoked,USA,body boarding,M,19.0,1,great white,0
2010,Unprovoked,EGYPT,snorkeling,F,24.0,0,unknown,1
2010,Unprovoked,AUSTRALIA,surfing,M,22.0,0,bull,0
2010,Unprovoked,BAHAMAS,snorkeling,M,24.0,0,lemon,1
2010,Unprovoked,BAHAMAS,surfing,F,24.0,0,lemon,1
2010,Unprovoked,SOUTH AFRICA,surfing,M,24.0,0,unknown,1
2010,Unprovoked,USA,surfing,M,29.0,0,great white,0
2010,Unprovoked,USA,surfing,M,18.0,0,unknown,0
2010,Unprovoked,SOUTH AFRICA,swimming,M,29.0,1,great white,0
2010,Unprovoked,AUSTRALIA,surfing,M,15.0,0,unknown,0
2010,Unprovoked,USA,swimming,M,27.0,0,unknown,0
2010,Unprovoked,OTHER,swimming,M,24.0,0,unknown,0
2010,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2010,Unprovoked,USA,surfing,M,24.0,0,unknown,0
2010,Unprovoked,USA,surfing,M,24.0,0,unknown,0
2010,Unprovoked,OTHER,unknown,M,34.0,0,unknown,0
2010,Unprovoked,USA,body boarding,M,10.0,0,unknown,0
2010,Unprovoked,AUSTRALIA,surfing,M,31.0,1,great white,0
2010,Watercraft,USA,fishing,M,45.0,0,great white,0
2010,Provoked,AUSTRALIA,fishing,F,24.0,0,unknown,1
2010,Unprovoked,OTHER,swimming,F,16.0,0,unknown,0
2010,Unprovoked,AUSTRALIA,surfing,M,47.0,0,unknown,0
2010,Unprovoked,USA,surfing,M,25.0,0,unknown,0
2010,Unprovoked,OTHER,surfing,M,35.0,0,unknown,0
2010,Watercraft,USA,Other,M,24.0,0,great white,1
2010,Unprovoked,USA,standing,F,37.0,0,unknown,0
2010,Unprovoked,USA,standing,M,16.0,0,unknown,0
2010,Unprovoked,USA,surfing,M,20.0,0,unknown,0
2010,Unprovoked,USA,swimming,M,10.0,0,blacktip,0
2010,Unprovoked,USA,swimming,F,13.0,0,tiger,0
2010,Unprovoked,USA,surfing,M,55.0,0,spinner,0
2010,Provoked,OTHER,swimming,M,9.0,0,other,0
2010,Unprovoked,USA,fishing,M,24.0,0,unknown,1
2010,Provoked,USA,fishing,M,24.0,0,nurse,1
2010,Unprovoked,SOUTH AFRICA,snorkeling,F,21.0,0,unknown,0
2010,Provoked,USA,fishing,M,20.0,0,blue,0
2010,Unprovoked,USA,surfing,M,19.0,0,unknown,0
2010,Unprovoked,USA,Other,M,48.0,0,unknown,0
2010,Unprovoked,USA,surfing,M,20.0,0,bull,0
2010,Unprovoked,USA,body boarding,F,6.0,0,unknown,0
2010,Unprovoked,USA,swimming,F,13.0,0,unknown,0
2010,Unprovoked,OTHER,swimming,M,17.0,0,unknown,0
2010,Unprovoked,USA,body boarding,F,18.0,0,unknown,0
2010,Unprovoked,AUSTRALIA,surfing,M,40.0,0,unknown,0
2010,Unprovoked,USA,surfing,M,20.0,0,unknown,0
2010,Provoked,USA,fishing,M,49.0,0,lemon,0
2010,Unprovoked,OTHER,Other,F,58.0,0,unknown,0
2010,Unprovoked,OTHER,swimming,F,60.0,0,unknown,0
2010,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,1
2010,Unprovoked,OTHER,scuba diving,M,59.0,0,unknown,0
2010,Unprovoked,USA,wading,F,10.0,0,unknown,0
2010,Provoked,USA,Other,M,29.0,0,lemon,0
2010,Unprovoked,USA,surfing,M,68.0,0,unknown,0
2010,Unprovoked,SOUTH AFRICA,surfing,M,35.0,0,unknown,0
2010,Unprovoked,EGYPT,swimming,M,24.0,0,oceanic whitetip,0
2010,Unprovoked,REUNION,surfing,M,34.0,0,unknown,0
2010,Unprovoked,NEW ZEALAND,swimming,M,24.0,0,blue,1
2010,Unprovoked,SOUTH AFRICA,surfing,M,24.0,0,unknown,1
2010,Unprovoked,FIJI,scuba diving,M,19.0,1,unknown,0
2010,Unprovoked,AUSTRALIA,snorkeling,F,60.0,0,unknown,0
2010,Unprovoked,AUSTRALIA,surfing,M,46.0,0,wobbegong,0
2010,Provoked,NEW ZEALAND,spearfishing,M,24.0,0,unknown,1
2010,Unprovoked,AUSTRALIA,body boarding,M,18.0,0,great white,0
2010,Provoked,USA,fishing,M,24.0,0,spinner,1
2010,Unprovoked,USA,Other,M,38.0,1,unknown,0
2010,Provoked,NEW ZEALAND,body boarding,F,14.0,0,unknown,0
2010,Unprovoked,BRAZIL,surfing,M,29.0,0,hammerhead,0
2010,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,1
2010,Unprovoked,OTHER,surfing,M,54.0,0,unknown,0
2010,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,1
2010,Unprovoked,SOUTH AFRICA,standing,M,37.0,1,great white,0
2010,Unprovoked,AUSTRALIA,snorkeling,F,9.0,0,other,0
2010,Unprovoked,OTHER,unknown,F,24.0,0,unknown,1
2010,Unprovoked,OTHER,unknown,M,24.0,0,unknown,1
2010,Unprovoked,OTHER,Other,M,24.0,0,unknown,1
2010,Unprovoked,USA,spearfishing,M,32.0,0,unknown,0
2010,Unprovoked,SOUTH AFRICA,surfing,M,24.0,0,unknown,1
2009,Unprovoked,SOUTH AFRICA,wading,M,20.0,0,unknown,0
2009,Provoked,AUSTRALIA,swimming,M,55.0,0,unknown,0
2009,Unprovoked,MOZAMBIQUE,swimming,M,27.0,0,other,0
2009,Watercraft,AUSTRALIA,Other,M,24.0,0,unknown,1
2009,Unprovoked,AUSTRALIA,spearfishing,M,18.0,0,bull,0
2009,Unprovoked,SOUTH AFRICA,Other,M,22.0,1,unknown,0
2009,Unprovoked,NEW ZEALAND,swimming,M,24.0,1,great white,0
2009,Unprovoked,AUSTRALIA,surfing,M,39.0,0,unknown,0
2009,Watercraft,AUSTRALIA,Other,UNKNOWN,24.0,0,great white,1
2009,Provoked,USA,diving,M,58.0,0,tiger,0
2009,Unprovoked,USA,wading,M,10.0,0,unknown,0
2009,Unprovoked,USA,fishing,M,31.0,0,other,0
2009,Unprovoked,USA,surfing,M,22.0,0,unknown,0
2009,Unprovoked,USA,surfing,F,27.0,0,unknown,0
2009,Unprovoked,USA,surfing,M,18.0,0,unknown,0
2009,Unprovoked,AUSTRALIA,Other,M,25.0,0,unknown,0
2009,Unprovoked,USA,surfing,M,21.0,0,unknown,0
2009,Watercraft,AUSTRALIA,Other,M,27.0,0,great white,0
2009,Unprovoked,MOZAMBIQUE,spearfishing,M,24.0,0,other,1
2009,Unprovoked,AUSTRALIA,Other,F,17.0,0,unknown,0
2009,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2009,Unprovoked,USA,surfing,M,54.0,0,unknown,0
2009,Unprovoked,OTHER,wading,F,10.0,0,unknown,0
2009,Provoked,OTHER,diving,M,23.0,0,other,0
2009,Unprovoked,AUSTRALIA,diving,M,23.0,0,bull,0
2009,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2009,Provoked,OTHER,fishing,M,39.0,0,other,0
2009,Unprovoked,USA,swimming,M,24.0,0,bull,1
2009,Unprovoked,OTHER,unknown,M,24.0,0,unknown,1
2009,Provoked,OTHER,fishing,M,24.0,0,unknown,1
2009,Provoked,BRAZIL,unknown,M,34.0,1,unknown,0
2009,Unknown,USA,swimming,M,60.0,1,unknown,0
2009,Unprovoked,BRAZIL,swimming,M,15.0,1,unknown,0
2009,Provoked,OTHER,fishing,M,24.0,0,unknown,1
2009,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2009,Unprovoked,SOUTH AFRICA,surfing,M,25.0,1,great white,0
2009,Unprovoked,USA,swimming,F,22.0,0,great white,0
2009,Unprovoked,SOUTH AFRICA,body boarding,M,24.0,0,great white,1
2009,Unprovoked,USA,swimming,M,26.0,0,unknown,0
2009,Unprovoked,USA,surfing,M,24.0,0,tiger,1
2009,Unprovoked,USA,fishing,M,56.0,0,bull,0
2009,Unprovoked,BAHAMAS,spearfishing,M,14.0,0,bull,0
2009,Unprovoked,AUSTRALIA,surfing,M,14.0,0,unknown,0
2009,Unprovoked,OTHER,swimming,F,41.0,0,unknown,0
2009,Unprovoked,OTHER,Other,M,24.0,1,unknown,1
2009,Unprovoked,USA,wading,F,14.0,0,unknown,0
2009,Unprovoked,USA,swimming,F,26.0,0,unknown,0
2009,Unprovoked,USA,swimming,F,19.0,0,unknown,0
2009,Unprovoked,OTHER,swimming,M,57.0,0,unknown,0
2009,Provoked,BAHAMAS,spearfishing,M,24.0,0,caribbean reef,1
2009,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2009,Unprovoked,SOUTH AFRICA,surfing,M,37.0,0,unknown,0
2009,Unprovoked,USA,body boarding,F,12.0,0,unknown,0
2009,Provoked,USA,swimming,F,43.0,0,nurse,0
2009,Unprovoked,AUSTRALIA,surfing,M,52.0,0,other,0
2009,Provoked,OTHER,fishing,M,24.0,0,great white,1
2009,Unprovoked,EGYPT,scuba diving,M,24.0,0,oceanic whitetip,1
2009,Unprovoked,EGYPT,scuba diving,M,24.0,0,oceanic whitetip,1
2009,Unprovoked,EGYPT,snorkeling,F,50.0,1,oceanic whitetip,0
2009,Provoked,OTHER,fishing,M,46.0,0,unknown,0
2009,Provoked,USA,swimming,M,24.0,0,unknown,1
2009,Unprovoked,USA,surfing,M,31.0,0,blacktip,0
2009,Unprovoked,USA,surfing,M,49.0,0,blacktip,0
2009,Unprovoked,USA,surfing,M,55.0,0,blacktip,0
2009,Provoked,OTHER,spearfishing,M,27.0,0,blacktip,0
2009,Provoked,BAHAMAS,spearfishing,M,48.0,0,unknown,0
2009,Unprovoked,USA,unknown,F,24.0,0,unknown,1
2009,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2009,Unprovoked,USA,surfing,M,20.0,0,unknown,0
2009,Unprovoked,PHILIPPINES,swimming,M,23.0,0,unknown,0
2009,Unprovoked,USA,surfing,M,52.0,0,unknown,0
2009,Unprovoked,USA,surfing,M,31.0,0,unknown,0
2009,Unprovoked,AUSTRALIA,Other,M,40.0,0,unknown,0
2009,Unprovoked,USA,spearfishing,M,24.0,0,great white,1
2009,Unprovoked,USA,wading,M,15.0,0,unknown,0
2009,Provoked,SOUTH AFRICA,fishing,M,59.0,0,other,0
2009,Unprovoked,SOUTH AFRICA,surfing,M,16.0,1,unknown,0
2009,Unprovoked,AUSTRALIA,surfing,M,17.0,0,bronze whaler,0
2009,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,1
2009,Unprovoked,AUSTRALIA,surfing,F,24.0,0,unknown,1
2009,Unprovoked,USA,surfing,F,17.0,0,unknown,0
2009,Unprovoked,OTHER,Other,F,24.0,0,blacktip reef,1
2009,Unprovoked,USA,swimming,M,61.0,0,other,0
2009,Provoked,AUSTRALIA,wading,M,21.0,0,wobbegong,0
2009,Unprovoked,NEW CALEDONIA,surfing,M,19.0,1,unknown,0
2009,Provoked,SOUTH AFRICA,fishing,M,40.0,0,blue,0
2009,Watercraft,NEW ZEALAND,fishing,M,24.0,0,unknown,1
2009,Unprovoked,AUSTRALIA,surfing,M,15.0,0,unknown,0
2009,Unprovoked,AUSTRALIA,fishing,M,24.0,0,unknown,1
2009,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,1
2009,Unprovoked,AUSTRALIA,surfing,M,33.0,0,great white,0
2009,Unprovoked,AUSTRALIA,Other,M,31.0,0,bull,0
2009,Sea disaster,USA,Other,M,24.0,1,unknown,1
2009,Unprovoked,AUSTRALIA,surfing,M,41.0,0,great white,0
2009,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,1
2009,Provoked,OTHER,fishing,M,49.0,0,unknown,0
2009,Unprovoked,OTHER,spearfishing,M,15.0,0,bull,0
2009,Watercraft,NEW ZEALAND,fishing,UNKNOWN,24.0,0,unknown,1
2009,Unprovoked,AUSTRALIA,swimming,M,19.0,0,unknown,0
2009,Unprovoked,SOUTH AFRICA,swimming,M,25.0,1,tiger,0
2009,Watercraft,AUSTRALIA,fishing,M,24.0,0,great white,1
2009,Unprovoked,NEW ZEALAND,surfing,M,24.0,0,unknown,1
2009,Unprovoked,SOUTH AFRICA,unknown,UNKNOWN,24.0,1,great white,1
2009,Unprovoked,AUSTRALIA,snorkeling,M,24.0,0,other,0
2009,Unprovoked,AUSTRALIA,surfing,F,13.0,0,great white,0
2009,Unprovoked,AUSTRALIA,surfing,M,31.0,0,great white,0
2009,Watercraft,NEW ZEALAND,fishing,UNKNOWN,24.0,0,mako,1
2009,Unprovoked,OTHER,surfing,M,22.0,0,unknown,0
2009,Unprovoked,NEW ZEALAND,swimming,M,49.0,0,unknown,0
2009,Unprovoked,OTHER,spearfishing,UNKNOWN,24.0,0,bull,1
2008,Watercraft,AUSTRALIA,Other,UNKNOWN,24.0,0,unknown,1
2008,Unprovoked,AUSTRALIA,body boarding,M,10.0,0,unknown,0
2008,Watercraft,AUSTRALIA,Other,M,29.0,0,great white,0
2008,Unprovoked,AUSTRALIA,snorkeling,M,51.0,1,great white,0
2008,Watercraft,USA,Other,M,24.0,0,great white,1
2008,Unprovoked,NEW ZEALAND,fishing,M,24.0,0,bronze whaler,1
2008,Provoked,SOUTH AFRICA,fishing,M,15.0,0,other,0
2008,Watercraft,AUSTRALIA,fishing,UNKNOWN,24.0,0,great white,1
2008,Unprovoked,MOZAMBIQUE,spearfishing,M,24.0,1,other,1
2008,Unprovoked,EGYPT,scuba diving,F,24.0,0,oceanic whitetip,1
2008,Sea disaster,PHILIPPINES,Other,M,24.0,0,unknown,1
2008,Unprovoked,OTHER,unknown,F,24.0,0,unknown,1
2008,Watercraft,AUSTRALIA,fishing,M,24.0,0,bronze whaler,1
2008,Sea disaster,OTHER,fishing,M,45.0,1,unknown,0
2008,Unprovoked,PHILIPPINES,fishing,M,39.0,1,unknown,0
2008,Provoked,AUSTRALIA,scuba diving,M,34.0,0,nurse,0
2008,Unprovoked,NEW CALEDONIA,spearfishing,M,24.0,0,lemon,0
2008,Provoked,AUSTRALIA,fishing,M,50.0,0,other,0
2008,Unprovoked,AUSTRALIA,surfing,M,15.0,0,unknown,0
2008,Unprovoked,USA,fishing,M,11.0,0,unknown,0
2008,Unprovoked,OTHER,spearfishing,M,43.0,0,great white,0
2008,Unprovoked,USA,surfing,M,44.0,0,unknown,0
2008,Unprovoked,USA,surfing,M,40.0,0,unknown,0
2008,Provoked,AUSTRALIA,swimming,M,43.0,0,bronze whaler,0
2008,Unprovoked,USA,swimming,M,32.0,0,unknown,0
2008,Unprovoked,USA,surfing,M,40.0,0,tiger,0
2008,Unprovoked,USA,surfing,M,24.0,0,great white,1
2008,Unprovoked,AUSTRALIA,surfing,M,51.0,0,unknown,0
2008,Unprovoked,USA,surfing,M,43.0,0,unknown,0
2008,Unprovoked,USA,surfing,M,15.0,0,unknown,0
2008,Unprovoked,USA,surfing,M,52.0,0,unknown,0
2008,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2008,Unprovoked,AUSTRALIA,surfing,M,29.0,0,unknown,0
2008,Provoked,OTHER,fishing,M,52.0,0,blue,0
2008,Unprovoked,USA,surfing,M,19.0,0,unknown,0
2008,Unprovoked,USA,surfing,M,26.0,0,unknown,0
2008,Unprovoked,USA,swimming,M,20.0,0,unknown,0
2008,Unprovoked,USA,swimming,M,47.0,0,unknown,0
2008,Unprovoked,USA,Other,F,38.0,0,bull,0
2008,Unprovoked,USA,wading,F,13.0,0,unknown,0
2008,Unprovoked,USA,diving,M,24.0,0,tiger,1
2008,Unprovoked,AUSTRALIA,surfing,M,31.0,0,great white,0
2008,Unprovoked,SOUTH AFRICA,unknown,M,24.0,0,great white,1
2008,Unprovoked,OTHER,swimming,M,24.0,0,unknown,1
2008,Unprovoked,MEXICO,swimming,M,33.0,0,unknown,0
2008,Unprovoked,USA,swimming,M,24.0,0,other,1
2008,Unprovoked,USA,surfing,M,17.0,0,unknown,0
2008,Unprovoked,USA,snorkeling,F,44.0,0,unknown,0
2008,Unprovoked,USA,wading,M,9.0,0,unknown,0
2008,Unprovoked,USA,wading,F,8.0,0,unknown,0
2008,Provoked,USA,surfing,M,15.0,0,unknown,0
2008,Unprovoked,USA,wading,M,16.0,0,unknown,0
2008,Unprovoked,EGYPT,diving,M,24.0,0,oceanic whitetip,1
2008,Unprovoked,USA,surfing,M,24.0,0,unknown,0
2008,Unprovoked,USA,swimming,F,14.0,0,unknown,0
2008,Unprovoked,USA,unknown,F,17.0,0,unknown,0
2008,Watercraft,OTHER,Other,M,16.0,0,other,0
2008,Unprovoked,BAHAMAS,spearfishing,M,42.0,0,bull,0
2008,Unprovoked,SOUTH AFRICA,Other,M,46.0,0,great white,0
2008,Unprovoked,SOUTH AFRICA,spearfishing,M,24.0,0,great white,1
2008,Unprovoked,USA,surfing,M,29.0,0,unknown,0
2008,Unprovoked,USA,swimming,M,37.0,0,unknown,0
2008,Unprovoked,BRAZIL,surfing,M,24.0,0,unknown,1
2008,Watercraft,USA,Other,F,40.0,0,great white,0
2008,Unprovoked,USA,wading,F,35.0,0,unknown,0
2008,Unprovoked,BRAZIL,surfing,M,14.0,0,unknown,0
2008,Unprovoked,USA,surfing,M,40.0,0,unknown,0
2008,Watercraft,OTHER,fishing,UNKNOWN,24.0,0,unknown,1
2008,Unprovoked,USA,surfing,F,15.0,0,unknown,0
2008,Unprovoked,BRAZIL,swimming,M,14.0,0,bull,0
2008,Unprovoked,USA,surfing,M,9.0,0,unknown,0
2008,Sea disaster,BAHAMAS,Other,M,24.0,0,tiger,1
2008,Unprovoked,MEXICO,surfing,M,49.0,0,unknown,0
2008,Unprovoked,MEXICO,surfing,M,21.0,1,unknown,0
2008,Unprovoked,FIJI,Other,M,28.0,1,unknown,0
2008,Unprovoked,AUSTRALIA,swimming,M,37.0,0,great white,0
2008,Unprovoked,NEW CALEDONIA,fishing,M,40.0,0,bull,0
